fp .fem-pilots-light-526.png
 	Label 	 Score
0	Tie 	 94.53148245811462 
1	Person 	 91.9082522392273 
2	Top 	 81.0644805431366 


fp .fem-pilots-light-491.jpg
 	Label 	 Score
0	Smile 	 97.33846187591553 
1	Sky 	 89.34290409088135 
2	Travel 	 83.72906446456909 
3	Vehicle 	 82.04259872436523 
4	Water 	 76.49405002593994 
5	Aircraft 	 76.47925019264221 
6	Flash photography 	 69.11321878433228 
7	Motor vehicle 	 68.82256269454956 
8	Aerospace manufacturer 	 67.22093224525452 
9	Monochrome 	 67.14696288108826 
	Object 	 Score
0	Person 	 89.05553817749023 
1	Pants 	 69.25533413887024 
2	Coat 	 58.67546796798706 


fp .fem-pilots-light-498.jpg
 	Label 	 Score
0	Vehicle 	 81.25043511390686 
1	Train 	 80.87357878684998 
2	Smile 	 78.08703780174255 
3	Engineering 	 77.02465057373047 
4	Pilot 	 73.13822507858276 
5	Air travel 	 72.59535193443298 
6	Flight instruments 	 72.57392406463623 
7	Machine 	 72.11487293243408 
8	Tie 	 69.242924451828 
9	Workwear 	 69.07663345336914 
	Object 	 Score
0	Hat 	 88.57104778289795 
1	Tie 	 87.59984970092773 
2	Person 	 83.72060656547546 


fp .fem-pilots-light-494.jpg
 	Label 	 Score
0	Smile 	 97.5985586643219 
1	Vehicle 	 89.02232050895691 
2	Flight instruments 	 87.69811391830444 
3	Air travel 	 81.21850490570068 
4	Aircraft 	 77.9242753982544 
5	Airplane 	 77.3327648639679 
6	Cockpit 	 73.5417366027832 
7	Machine 	 73.12279343605042 
8	Engineering 	 72.20719456672668 
9	Pilot 	 70.18828988075256 
	Object 	 Score
0	Person 	 82.36101269721985 
1	Top 	 69.80648040771484 


fp .fem-pilots-light-496.jpg
 	Label 	 Score
0	Smile 	 95.5271065235138 
1	Fixture 	 87.79236674308777 
2	Sleeve 	 87.17048764228821 
3	T-shirt 	 76.57995223999023 
4	Electric blue 	 74.40985441207886 
5	Door 	 74.25257563591003 
6	Waist 	 72.17836380004883 
7	Belt 	 69.49167847633362 
8	Uniform 	 66.4759635925293 
9	Official 	 65.18433690071106 
	Object 	 Score
0	Pants 	 91.26037955284119 
1	Person 	 90.52115082740784 
2	Top 	 85.93511581420898 
3	Belt 	 80.06370067596436 


fp .fem-pilots-light-497.jpg
 	Label 	 Score
0	Smile 	 96.0095226764679 
1	Aircraft 	 89.39249515533447 
2	Vehicle 	 88.16038966178894 
3	Airplane 	 85.75634956359863 
4	Aerospace manufacturer 	 84.22058820724487 
5	Aviation 	 81.75081610679626 
6	Travel 	 80.66281080245972 
7	Air travel 	 80.53348064422607 
8	Motor vehicle 	 79.33855652809143 
9	Happy 	 78.78948450088501 
	Object 	 Score
0	Person 	 84.21939611434937 
1	Person 	 62.091076374053955 


fp .fem-pilots-light-499.jpg
 	Label 	 Score
0	Vehicle 	 96.05529308319092 
1	Aircraft 	 93.16772818565369 
2	Sky 	 92.84421801567078 
3	Cloud 	 92.31032133102417 
4	Tire 	 91.91254377365112 
5	Airplane 	 90.03238081932068 
6	Smile 	 88.55077028274536 
7	Aviation 	 86.53584122657776 
8	Mode of transport 	 84.64474678039551 
9	Aerospace manufacturer 	 83.62724184989929 
	Object 	 Score
0	Person 	 89.49671387672424 
1	Pants 	 87.90469765663147 
2	Top 	 70.42086720466614 
3	Airplane 	 64.44177627563477 


fp .fem-pilots-light-493.jpg
 	Label 	 Score
0	Gesture 	 85.2604866027832 
1	Hat 	 83.9486300945282 
2	Sun hat 	 76.00529193878174 
3	Travel 	 74.54059720039368 
4	Event 	 68.67214441299438 
5	Vehicle 	 67.15290546417236 
6	Fun 	 66.43708348274231 
7	Flash photography 	 66.28090739250183 
8	Font 	 62.83567547798157 
9	Air travel 	 61.11787557601929 
	Object 	 Score
0	Hat 	 91.01855158805847 
1	Person 	 82.12249875068665 
2	Clothing 	 58.83209705352783 


fp .fem-pilots-light-490.jpg
 	Label 	 Score
0	Motor vehicle 	 93.3243453502655 
1	Vehicle 	 93.06440949440002 
2	Automotive design 	 89.41707611083984 
3	Hood 	 83.66929292678833 
4	Air travel 	 80.54008483886719 
5	Engineering 	 75.1417338848114 
6	Vehicle door 	 74.2610514163971 
7	Automotive exterior 	 73.77304434776306 
8	Auto part 	 72.93320298194885 
9	Personal luxury car 	 72.0357894897461 
	Object 	 Score
0	Person 	 83.04436206817627 
1	Person 	 82.10380673408508 
2	Clothing 	 69.12423372268677 
3	Clothing 	 57.950520515441895 
4	Person 	 52.11136341094971 


fp .fem-pilots-light-528.png
 	Label 	 Score
0	Clothing 	 98.6523449420929 
1	Hair 	 98.27169179916382 
2	Smile 	 98.1492817401886 
3	Chin 	 96.64860367774963 
4	Facial expression 	 93.26404333114624 
5	Sleeve 	 87.23695874214172 
6	Orange 	 87.1333122253418 
7	Collar 	 83.85937213897705 
8	Layered hair 	 78.8664162158966 
9	Blazer 	 77.80038714408875 
	Object 	 Score
0	Person 	 91.30275845527649 
1	Scarf 	 87.60910034179688 
2	Jacket 	 77.7169942855835 
3	Outerwear 	 53.23430895805359 


fp .fem-pilots-light-488.jpg
 	Label 	 Score
0	Sunglasses 	 90.10224342346191 
1	Sleeve 	 87.24421858787537 
2	Gesture 	 85.2604866027832 
3	Goggles 	 83.90834331512451 
4	Dress shirt 	 83.86467695236206 
5	Tie 	 83.4107756614685 
6	Collar 	 83.36819410324097 
7	Travel 	 81.61669969558716 
8	Vehicle 	 81.22715353965759 
9	Happy 	 75.99614262580872 
	Object 	 Score
0	Person 	 86.0693633556366 
1	Top 	 73.21065664291382 
2	Tie 	 58.116281032562256 


fp .fem-pilots-light-489.jpg
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Hair 	 98.32816123962402 
2	Smile 	 93.4413194656372 
3	Dress shirt 	 88.93201947212219 
4	Jaw 	 88.08473944664001 
5	Tie 	 86.27956509590149 
6	Gesture 	 85.2604866027832 
7	Collar 	 83.65116715431213 
8	Eyelash 	 78.5975992679596 
9	Sleeve 	 66.52577519416809 
	Object 	 Score
0	Tie 	 90.17991423606873 
1	Person 	 67.29363799095154 
2	Clothing 	 50.90137720108032 


fp .fem-pilots-light-487.jpg
 	Label 	 Score
0	Flight instruments 	 93.39405298233032 
1	Vehicle 	 89.05311226844788 
2	Smile 	 88.04493546485901 
3	Cockpit 	 83.9958906173706 
4	Air travel 	 82.8667163848877 
5	Travel 	 81.68349266052246 
6	Airliner 	 77.89311408996582 
7	Aviation 	 76.93727016448975 
8	Helicopter pilot 	 72.29653596878052 
9	Airline 	 71.85645699501038 
	Object 	 Score
0	Person 	 84.70474481582642 
1	Person 	 79.6202003955841 
2	Luggage & bags 	 57.62733221054077 
3	Top 	 53.649431467056274 


fp .fem-pilots-light-484.jpg
 	Label 	 Score
0	Smile 	 97.918039560318 
1	Vehicle 	 84.47834849357605 
2	Travel 	 80.66784739494324 
3	Air travel 	 75.77090263366699 
4	Engineering 	 70.20711898803711 
5	Aviation 	 68.85850429534912 
6	Helicopter pilot 	 66.46918058395386 
7	Aerospace engineering 	 65.48572182655334 
8	Job 	 63.726991415023804 
9	Aircraft 	 62.98125386238098 
	Object 	 Score
0	Person 	 90.4057264328003 
1	Clothing 	 64.63965177536011 


fp .fem-pilots-light-486.jpg
 	Label 	 Score
0	Flight instruments 	 90.79138040542603 
1	Vehicle 	 90.36003351211548 
2	Air travel 	 85.69117784500122 
3	Cockpit 	 84.28856134414673 
4	Aviation 	 81.20989799499512 
5	Aircraft 	 81.09245896339417 
6	Engineering 	 76.44108533859253 
7	Travel 	 75.12217164039612 
8	Aerospace engineering 	 74.31217432022095 
9	Airline 	 73.42174649238586 
	Object 	 Score
0	Tie 	 88.31896781921387 
1	Person 	 83.78350734710693 
2	Top 	 55.95627427101135 


fp .fem-pilots-light-485.jpg
 	Label 	 Score
0	Smile 	 93.47981810569763 
1	Air travel 	 78.42313051223755 
2	Electronic device 	 74.04946088790894 
3	Machine 	 71.97508811950684 
4	Display device 	 71.49779200553894 
5	Airline 	 68.96758675575256 
6	Airliner 	 68.56184005737305 
7	Head restraint 	 68.11513900756836 
8	Gadget 	 67.69399046897888 
9	Recreation 	 66.65618419647217 
	Object 	 Score
0	Person 	 86.28838062286377 
1	Computer monitor 	 80.50444722175598 
2	Clothing 	 70.17810344696045 
3	Luggage & bags 	 54.31138277053833 


fp .fem-pilots-light-480.jpg
 	Label 	 Score
0	Sky 	 95.11495232582092 
1	Cloud 	 93.44594478607178 
2	Aircraft 	 89.45964574813843 
3	Gesture 	 85.2604866027832 
4	Air travel 	 83.78414511680603 
5	Travel 	 82.93946981430054 
6	Aerospace manufacturer 	 82.24426507949829 
7	Vehicle 	 81.74885511398315 
8	Aviation 	 81.09643459320068 
9	Blazer 	 77.3867666721344 
	Object 	 Score
0	Pants 	 88.5163962841034 
1	Person 	 86.99232935905457 
2	Pants 	 86.5086317062378 
3	Pants 	 86.50133013725281 
4	Person 	 85.81380248069763 
5	Person 	 79.67239618301392 
6	Suit 	 75.01804232597351 
7	Coat 	 69.47106122970581 
8	Coat 	 67.9315984249115 
9	Suit 	 65.12151956558228 


fp .fem-pilots-light-482.jpg
 	Label 	 Score
0	Smile 	 98.16039204597473 
1	Tie 	 84.93759632110596 
2	Travel 	 84.72859859466553 
3	Vehicle 	 84.21323895454407 
4	Air travel 	 83.92145037651062 
5	Aircraft 	 81.60614371299744 
6	Aerospace manufacturer 	 80.02433180809021 
7	Flight instruments 	 75.03039836883545 
8	Aviation 	 74.04869198799133 
9	Airline 	 71.48416042327881 
	Object 	 Score
0	Person 	 86.84675693511963 
1	Tie 	 67.61021018028259 
2	Clothing 	 63.81220817565918 


fp .fem-pilots-light-483.jpg
 	Label 	 Score
0	Cloud 	 97.52123951911926 
1	Sky 	 97.40893244743347 
2	Aircraft 	 91.0560667514801 
3	Sun hat 	 85.00115275382996 
4	Airplane 	 84.95175242424011 
5	Aerospace manufacturer 	 84.3141496181488 
6	Travel 	 83.56785178184509 
7	Aviation 	 83.4129810333252 
8	Air travel 	 80.70383667945862 
9	Hat 	 80.2740752696991 
	Object 	 Score
0	Person 	 87.21436858177185 
1	Hat 	 53.673380613327026 


fp .fem-pilots-light-527.png
 	Label 	 Score
0	Smile 	 97.87269830703735 
1	Personal protective equipment 	 74.23127889633179 
2	Fun 	 70.90365886688232 
3	Blond 	 70.41074633598328 
4	Engineering 	 64.885413646698 
5	Workwear 	 64.27592039108276 
6	Fashion accessory 	 63.30341100692749 
7	Uniform 	 63.0609393119812 
8	Service 	 62.725335359573364 
9	Aerospace engineering 	 59.43669676780701 
	Object 	 Score
0	Person 	 88.12084794044495 
1	Clothing 	 74.19724464416504 


fp .fem-pilots-light-481.jpg
 	Label 	 Score
0	Smile 	 95.66552639007568 
1	Car 	 86.60602569580078 
2	Vehicle 	 86.48438453674316 
3	Travel 	 81.91816210746765 
4	Automotive design 	 76.80424451828003 
5	Head restraint 	 63.21713328361511 
6	Luxury vehicle 	 62.82344460487366 
7	Vehicle door 	 62.09137439727783 
8	Family car 	 61.77816987037659 
9	Flash photography 	 61.383867263793945 
	Object 	 Score
0	Person 	 89.02401924133301 
1	Clothing 	 53.72505784034729 
2	Luggage & bags 	 53.34137678146362 


fp .fem-pilots-light-530.jpeg
 	Label 	 Score
0	Aircraft 	 92.21923351287842 
1	Smile 	 89.55864310264587 
2	Airplane 	 86.04464530944824 
3	Aviation 	 85.92056035995483 
4	Aerospace manufacturer 	 84.42612886428833 
5	Military aircraft 	 81.04152083396912 
6	Fighter aircraft 	 80.20350933074951 
7	Military person 	 78.69954705238342 
8	Military uniform 	 78.6642074584961 
9	Pilot 	 77.52634286880493 
	Object 	 Score
0	Person 	 93.5442864894867 


fp .fem-pilots-light-533.jpeg
 	Label 	 Score
0	Hair 	 98.27271103858948 
1	Glasses 	 96.99257612228394 
2	Vision care 	 94.03509497642517 
3	Microphone 	 93.71464848518372 
4	White 	 92.18836426734924 
5	Sunglasses 	 90.4217004776001 
6	Vehicle 	 89.06466960906982 
7	Eyewear 	 88.98943662643433 
8	Hearing 	 87.76420950889587 
9	Gesture 	 85.2604866027832 
	Object 	 Score
0	Sunglasses 	 92.3133134841919 
1	Person 	 88.68110179901123 
2	Microphone 	 87.16831803321838 
3	Person 	 86.47348880767822 
4	Headphones 	 86.12005114555359 
5	Headphones 	 82.40306973457336 


fp .fem-pilots-light-536.jpeg
 	Label 	 Score
0	Smile 	 95.42717933654785 
1	Photograph 	 94.2163348197937 
2	White 	 92.18797087669373 
3	Black 	 89.50790166854858 
4	Sleeve 	 87.22699880599976 
5	Gesture 	 85.2604866027832 
6	Style 	 84.1727077960968 
7	Black-and-white 	 83.56765508651733 
8	Blazer 	 77.48457193374634 
9	Snapshot 	 74.2847204208374 
	Object 	 Score
0	Person 	 80.9619665145874 
1	Glasses 	 57.41826295852661 


fp .fem-pilots-light-535.jpg
 	Label 	 Score
0	Vehicle 	 85.15111804008484 
1	Motor vehicle 	 84.50953960418701 
2	Automotive design 	 84.31446552276611 
3	Steering wheel 	 81.97275400161743 
4	Window 	 80.99529147148132 
5	Vehicle door 	 79.7048807144165 
6	Head restraint 	 77.3457407951355 
7	Toy 	 77.18300819396973 
8	Air travel 	 76.39204859733582 
9	Automotive exterior 	 74.80719089508057 
	Object 	 Score
0	Person 	 76.48344039916992 
1	Headphones 	 75.81510543823242 


fp .fem-pilots-light-531.jpeg
 	Label 	 Score
0	Sky 	 92.44014024734497 
1	Cloud 	 88.62982988357544 
2	Sleeve 	 87.24296689033508 
3	Vehicle 	 86.55489087104797 
4	Truck 	 83.73324871063232 
5	Travel 	 83.20391774177551 
6	Air travel 	 80.05285859107971 
7	Aircraft 	 79.09944653511047 
8	Blazer 	 78.27154397964478 
9	Aviation 	 76.36765837669373 
	Object 	 Score
0	Pants 	 88.55074048042297 
1	Person 	 78.4685492515564 
2	Coat 	 72.18773365020752 


fp .fem-pilots-light-532.jpeg
 	Label 	 Score
0	Forehead 	 98.46563935279846 
1	Smile 	 95.38073539733887 
2	Dress shirt 	 85.56233644485474 
3	Collar 	 83.936607837677 
4	Flight instruments 	 77.98415422439575 
5	Space 	 74.4062066078186 
6	Cockpit 	 71.1502194404602 
7	Uniform 	 70.57258486747742 
8	Bangs 	 69.96949315071106 
9	Tie 	 68.66545081138611 
	Object 	 Score
0	Person 	 81.5407395362854 
1	Dartboard 	 76.20666027069092 


fp .fem-pilots-light-534.jpg
 	Label 	 Score
0	Watch 	 98.07040691375732 
1	Glasses 	 98.00453782081604 
2	Hand 	 95.75740694999695 
3	Vision care 	 94.52692866325378 
4	Tie 	 88.04266452789307 
5	Fashion 	 87.70996332168579 
6	Sunglasses 	 86.66051626205444 
7	Gesture 	 85.2604866027832 
8	Eyewear 	 84.91369485855103 
9	Happy 	 84.44563150405884 
	Object 	 Score
0	Tie 	 91.35048389434814 
1	Glasses 	 90.54667949676514 
2	Person 	 89.1926646232605 
3	Watch 	 78.81471514701843 
4	Glasses 	 51.1881947517395 


fp .fem-pilots-light-529.jpg
 	Label 	 Score
0	Glasses 	 96.8747079372406 
1	Smile 	 95.39588689804077 
2	Goggles 	 92.5913393497467 
3	Vision care 	 92.51688718795776 
4	Sunglasses 	 90.93786478042603 
5	Sky 	 86.78194880485535 
6	Air travel 	 86.20589971542358 
7	Flight instruments 	 85.1003646850586 
8	Mode of transport 	 84.89397168159485 
9	Vehicle 	 84.14390683174133 
	Object 	 Score
0	Sunglasses 	 96.96693420410156 
1	Person 	 91.01158380508423 
2	Top 	 86.54406666755676 


fp .fem-pilots-light-525.jpg
 	Label 	 Score
0	Air travel 	 87.8709614276886 
1	Flight instruments 	 86.2303614616394 
2	Mode of transport 	 84.64602828025818 
3	Vehicle 	 84.45934057235718 
4	Passenger 	 77.77557373046875 
5	Automotive design 	 77.22476720809937 
6	Airplane 	 77.00297832489014 
7	Aircraft 	 76.31334066390991 
8	Public transport 	 73.99640083312988 
9	Aerospace engineering 	 73.70458841323853 
	Object 	 Score
0	Person 	 86.99982166290283 
1	Person 	 85.88060140609741 
2	Person 	 84.66280102729797 
3	Person 	 61.785268783569336 
4	Glasses 	 57.65925645828247 
5	Person 	 51.87572240829468 


fp .fem-pilots-light-521.jpg
 	Label 	 Score
0	Sky 	 93.86017322540283 
1	Vehicle 	 88.15907835960388 
2	Aircraft 	 85.56029796600342 
3	Aerospace manufacturer 	 83.2144558429718 
4	Airplane 	 81.42769932746887 
5	Aviation 	 77.78330445289612 
6	Travel 	 77.52709984779358 
7	Engineering 	 76.38770937919617 
8	Military aircraft 	 69.52994465827942 
9	Air travel 	 69.23450231552124 
	Object 	 Score
0	Person 	 81.85372948646545 
1	Person 	 80.49728274345398 
2	Clothing 	 78.080153465271 
3	Top 	 67.03148484230042 
4	Person 	 50.32582879066467 


fp .fem-pilots-light-519.jpg
 	Label 	 Score
0	Dress shirt 	 89.56912755966187 
1	Collar 	 81.73693418502808 
2	Wood 	 80.64357042312622 
3	Cabinetry 	 80.52265048027039 
4	Curtain 	 80.07351160049438 
5	Tie 	 71.89594507217407 
6	White-collar worker 	 65.69932103157043 
7	Room 	 63.12063932418823 
8	Official 	 61.59650683403015 
9	Uniform 	 60.316020250320435 
	Object 	 Score
0	Person 	 84.25065279006958 
1	Tie 	 81.4023494720459 
2	Chest of drawers 	 70.0478196144104 
3	Clock 	 63.97513151168823 
4	Furniture 	 54.28352952003479 
5	Shirt 	 53.86769771575928 


fp .fem-pilots-light-518.jpg
 	Label 	 Score
0	Smile 	 96.40060067176819 
1	Organ 	 90.15841484069824 
2	Television presenter 	 86.37943863868713 
3	Gesture 	 85.2604866027832 
4	Event 	 73.41170310974121 
5	Blond 	 70.58910131454468 
6	Television program 	 69.42996978759766 
7	Formal wear 	 64.71644043922424 
8	News 	 63.142234086990356 
9	Fun 	 63.044220209121704 
	Object 	 Score
0	Person 	 86.3415002822876 
1	Person 	 84.58864092826843 
2	Hat 	 70.51483392715454 
3	Coat 	 70.31036019325256 
4	Outerwear 	 69.23516392707825 
5	Dress 	 67.52855181694031 
6	Clothing 	 54.456812143325806 


fp .fem-pilots-light-522.jpg
 	Label 	 Score
0	Sky 	 96.3746190071106 
1	Smile 	 93.30208897590637 
2	Aircraft 	 90.42137265205383 
3	Cloud 	 88.42443823814392 
4	Airplane 	 87.30283379554749 
5	Vehicle 	 84.82743501663208 
6	Travel 	 84.62939858436584 
7	Aerospace manufacturer 	 83.76162052154541 
8	Jet engine 	 81.54402375221252 
9	Air travel 	 78.23384404182434 
	Object 	 Score
0	Person 	 84.43431258201599 


fp .fem-pilots-light-514.jpg
 	Label 	 Score
0	Cloud 	 97.17580676078796 
1	Sky 	 96.853506565094 
2	Automotive tire 	 90.2833342552185 
3	Travel 	 80.02443313598633 
4	Leisure 	 78.81518602371216 
5	Recreation 	 73.3738660812378 
6	Fun 	 72.13523983955383 
7	Automotive wheel system 	 70.34128904342651 
8	Electric blue 	 69.13300156593323 
9	T-shirt 	 67.92821288108826 
	Object 	 Score
0	Person 	 82.58326053619385 
1	Dress 	 75.698322057724 
2	Tire 	 75.40621757507324 


fp .fem-pilots-light-517.jpg
 	Label 	 Score
0	Smile 	 91.61438941955566 
1	Sky 	 91.02981686592102 
2	Vehicle 	 87.04055547714233 
3	Travel 	 85.6956958770752 
4	Aircraft 	 85.67522168159485 
5	Air travel 	 84.8128080368042 
6	Mode of transport 	 84.1522216796875 
7	Airplane 	 82.21749663352966 
8	Aerospace manufacturer 	 80.68769574165344 
9	Aviation 	 76.02055668830872 
	Object 	 Score
0	Person 	 87.11825609207153 
1	Pants 	 60.25434732437134 


fp .fem-pilots-light-515.jpg
 	Label 	 Score
0	Vehicle 	 95.30319571495056 
1	Smile 	 94.06358003616333 
2	Flight instruments 	 90.38586020469666 
3	Air travel 	 87.16478943824768 
4	Cockpit 	 86.58948540687561 
5	Travel 	 81.76857829093933 
6	Aircraft 	 80.61148524284363 
7	Aviation 	 80.03946542739868 
8	Gesture 	 74.60617423057556 
9	Airline 	 72.44798541069031 
	Object 	 Score
0	Person 	 86.48566007614136 
1	Hat 	 83.96075367927551 
2	Person 	 83.34169387817383 
3	Hat 	 82.23390579223633 
4	Clothing 	 72.0738410949707 
5	Clothing 	 70.65473198890686 
6	Luggage & bags 	 57.50209093093872 
7	Luggage & bags 	 54.44270968437195 
8	Luggage & bags 	 52.007341384887695 


fp .fem-pilots-light-516.jpg
 	Label 	 Score
0	Vehicle 	 95.05000114440918 
1	Smile 	 91.95463061332703 
2	Hood 	 91.76532030105591 
3	Motor vehicle 	 90.98989963531494 
4	Window 	 87.04107999801636 
5	Automotive exterior 	 84.82529520988464 
6	Automotive design 	 79.08257842063904 
7	Travel 	 74.63648915290833 
8	Aircraft 	 74.08384680747986 
9	Classic car 	 72.7934181690216 
	Object 	 Score
0	Person 	 79.91554737091064 
1	Person 	 69.43085193634033 
2	Clothing 	 50.84450840950012 


fp .fem-pilots-light-513.jpg
 	Label 	 Score
0	Smile 	 97.9708194732666 
1	Vehicle 	 93.65935325622559 
2	Aircraft 	 87.74415850639343 
3	Air travel 	 86.51816248893738 
4	Aviation 	 84.8828136920929 
5	Airplane 	 83.5611343383789 
6	Travel 	 83.54116082191467 
7	Aerospace manufacturer 	 80.91861009597778 
8	Aerospace engineering 	 75.53662657737732 
9	Tie 	 74.65033531188965 
	Object 	 Score
0	Person 	 86.50175929069519 
1	Person 	 82.60833621025085 
2	Belt 	 73.78612756729126 
3	Clothing 	 68.55549812316895 
4	Clothing 	 66.29806756973267 
5	Jeans 	 61.57984733581543 
6	Airplane 	 59.4726026058197 
7	Tie 	 50.48813223838806 


fp .fem-pilots-light-512.jpg
 	Label 	 Score
0	Sky 	 96.92906141281128 
1	Cloud 	 95.87938189506531 
2	Vehicle 	 95.78316807746887 
3	Aircraft 	 91.03687405586243 
4	Window 	 90.55429697036743 
5	Smile 	 86.63147687911987 
6	Motor vehicle 	 86.41514778137207 
7	Air travel 	 86.07333302497864 
8	Travel 	 84.0968370437622 
9	Aviation 	 83.55697989463806 
	Object 	 Score
0	Person 	 82.84868001937866 
1	Clothing 	 65.945565700531 


fp .fem-pilots-light-539.png
 	Label 	 Score
0	Trousers 	 96.00789546966553 
1	Aircraft 	 91.83635711669922 
2	Tire 	 89.67095613479614 
3	Airplane 	 88.22152018547058 
4	Vehicle 	 86.6528868675232 
5	Gesture 	 85.26045083999634 
6	Aviation 	 83.54460000991821 
7	Aerospace manufacturer 	 82.31574296951294 
8	Air travel 	 80.84966540336609 
9	Propeller 	 80.72248697280884 
	Object 	 Score
0	Person 	 87.20586895942688 
1	Person 	 84.23053622245789 
2	Person 	 83.24868679046631 
3	Person 	 82.38383531570435 
4	Person 	 82.1500837802887 
5	Person 	 81.48058652877808 
6	Person 	 80.45487403869629 
7	Person 	 80.33953905105591 
8	Person 	 79.85787987709045 
9	Person 	 79.39907312393188 


fp .fem-pilots-light-508jpg.jpg
 	Label 	 Score
0	Engineering 	 76.98948383331299 
1	Air travel 	 70.97910046577454 
2	Machine 	 70.04545331001282 
3	Job 	 68.51521134376526 
4	Windshield 	 64.47030901908875 
5	Audio equipment 	 63.19788098335266 
6	Vehicle 	 61.45675182342529 
7	Electronic engineering 	 61.16437315940857 
8	Aerospace engineering 	 61.1096978187561 
